_id,experience_order,preferredLabel_en,preferredLabel_de,description_en,description_de,preferredLabel_skills,skills,encoded_experience,scaled_id
100122,2,optoelectronic engineering technician,optoelektroniker/optoelektronikerin,"Optoelectronic engineering technicians collaborate with engineers in the development of optoelectronic systems and components, such as photodiodes, optical sensors, lasers and LED's. Optoelectronic engineering technicians build, test, install and calibrate optoelectronic equipment. They read blueprint and other technical drawings to develop testing and calibrating procedures.","Optoelektroniker arbeiten gemeinsam mit Ingenieuren für Optoelektronik an der Entwicklung optoelektronischer Systeme und Komponenten, z. B. Fotodioden, optische Sensoren, Laser und Lichtemissionsdioden. Optoelektroniker bauen, erproben, installieren und kalibrieren optoelektronische Geräte. Sie lesen Blaupause und andere technische Zeichnungen, um Prüf- und Kalibrierungsverfahren zu entwickeln.",optoelectronic engineering technician,"['optical equipment standards', 'optical glass characteristics', 'electronic equipment standards', 'optics', 'types of optical instruments', 'design drawings', 'refractive power', 'LED lighting components', 'electronics', 'optical engineering', 'optical components', 'optical manufacturing process', 'optoelectronic devices', 'optoelectronics', 'interpret circuit diagrams', 'inspect quality of products', 'test optical components', 'record test data', 'adjust engineering designs', 'align components', 'apply optical coating', 'test optoelectronics', 'read engineering drawings', 'clean optical components', 'liaise with engineers', 'fasten components', 'assist scientific research', 'assemble optoelectronics', 'operate optical assembly equipment', 'prepare production prototypes', 'mathematical modelling', 'optomechanical devices', 'microelectronics', 'firmware', 'digital camera sensors', 'MOEM', 'printed circuit boards', 'sensors', 'CAE software', 'microprocessors', 'CAD software', 'microoptics', 'electromagnetic spectrum', 'semiconductors', 'microsensors', 'quantum computing', 'lasers', 'wear cleanroom suit', 'apply soldering techniques', 'monitor machine operations', 'resolve equipment malfunctions', 'solder electronics', 'calibrate optical instruments', 'maintain optical equipment', 'use CAM software', 'integrate new products in manufacturing', 'write technical reports', 'inspect optical supplies', 'use precision tools', 'apply technical communication skills', 'keep records of work progress', 'program firmware', 'operate precision machinery']",2,0.3252504264490689
100122,3,physicist,physiker/physikerin,"Physicists are scientists who study physical phenomena. They focus their research depending on their specialisation, which can range from atomic particle physics to the study of phenomena in the universe. They apply their findings for the improvement of society by contributing to the development of energy supplies, treatment of illness, game development, cutting-edge equipment, and daily use objects.","Physiker/Physikerinnen sind Wissenschaftler, die physikalische Erscheinungen untersuchen. Ihr Forschungsschwerpunkt richtet sich nach ihrer Spezialisierung, die von der Teilchenphysik bis hin zur Erforschung von Phänomenen im Universum reichen kann. Sie wenden ihre Ergebnisse zum Vorteil der Gesellschaft an, indem sie zur Entwicklung von Energieversorgungsquellen, Behandlung von Krankheiten, Spielentwicklung, modernster Ausrüstung und Alltagsgegenständen beitragen.",physicist,"['mathematical modelling', 'mathematics', 'supercomputing', 'physics', 'scientific literature', 'statistics', 'laboratory techniques', 'computational physics', 'quantum technology', 'spectroscopy', 'quantum computing', 'scientific research methodology', 'draft scientific or academic papers and technical documentation', 'manage research data', 'perform laboratory tests', 'interact professionally in research and professional environments', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'execute analytical mathematical calculations', 'apply statistical analysis techniques', 'evaluate research activities', 'demonstrate disciplinary expertise', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'apply for research funding', 'apply scientific methods', 'apply research ethics and scientific integrity principles in research activities', 'promote open innovation in research', 'gather experimental data', 'publish academic research', 'promote the transfer of knowledge', 'think abstractly', 'communicate mathematical information', 'mentor individuals', 'manage personal professional development', 'analyse experimental laboratory data', 'use measurement instruments', 'write scientific publications', 'operate scientific measuring equipment', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'manage open publications', 'synthesise information', 'conduct research across disciplines', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'computer simulation', 'acoustics', 'intellectual property law', 'general medicine', 'materials engineering', 'Monte Carlo simulation', 'pharmaceutical technology', 'mathematical physics', 'aerodynamics', 'geophysics', 'thermodynamics', 'economics', 'geology', 'biology', 'multidisciplinary research', 'solid mechanics', 'petroleum', 'computational mechanics', 'remote sensing techniques', 'quantum mechanics', 'densiometry', 'medical laboratory technology', 'continuum mechanics', 'forensic physics', 'nuclear physics', 'astronomy', 'operate remote sensing equipment', 'assist with geophysical surveys', 'write research proposals', 'teach physics', 'perform lectures', 'analyse telescope images', 'communicate with external laboratories', 'collect samples for analysis', 'teach in academic or vocational contexts', 'apply teaching strategies', 'develop scientific theories', 'calibrate laboratory equipment', 'operate telescopes', 'apply blended learning', 'interpret geophysical data', 'provide information on geological characteristics', 'observe matter', 'design scientific equipment']",3,0.3252504264490689
100122,4,higher education lecturer,hochschullehrkraft,"Higher education lecturers instruct students who have obtained an upper secondary education diploma in their own specialised field of study, which is predominantly academic in nature. They may have job titles such as senior lecturer or professor. They work with their teaching and research assistants for the preparation of lectures and exams, for grading papers and exams, for leading laboratory practices, and for leading review and feedback sessions for the students. They also conduct academic research in their respective field, publish their findings and liaise with their academic colleagues.","Hochschullehrkräfte unterrichten Studierende mit einem Abschluss der Sekundarstufe II in ihrem eigenen Fachgebiet, das überwiegend akademischer Natur ist. Sie können Berufsbezeichnungen wie Senior-Lehrkraft oder Professor/Professorin haben. Sie arbeiten mit ihren Lehr- und Forschungsassistenten/-assistentinnen und wissenschaftlichen Hilfskräften zusammen, um Lehrveranstaltungen und Prüfungen vorzubereiten, studentische Arbeiten und Prüfungen zu benoten, Labortätigkeiten anzuleiten und Evaluierungsgespräche mit Studierenden zu führen. Zudem führen sie in ihrem jeweiligen Fachgebiet Forschungsarbeiten durch, veröffentlichen die gewonnenen Ergebnisse und tauschen sich mit Fachkollegen/-kolleginnen aus.",higher education lecturer,"['assessment processes', 'research design', 'university procedures', 'curriculum objectives', ""guarantee students' safety"", 'interact professionally in research and professional environments', 'prepare lesson content', 'liaise with educational support staff', 'teach in academic or vocational contexts', 'apply teaching strategies', 'assess students', 'write work-related reports', 'think abstractly', 'mentor individuals', 'manage personal professional development', 'apply blended learning', 'give constructive feedback', 'perform classroom management', 'assist students in their learning', 'apply intercultural teaching strategies', 'liaise with educational staff', 'develop course outline', 'synthesise information', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'funding methods', 'Sanskrit', 'learning difficulties', 'laboratory techniques', 'Ancient Greek', 'Latin', 'scientific research methodology', 'draft scientific or academic papers and technical documentation', 'manage research data', 'assist in the organisation of school events', 'perform laboratory tests', 'supervise educational staff', 'serve on academic committee', 'facilitate teamwork between students', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'establish collaborative relations', 'evaluate research activities', 'demonstrate disciplinary expertise', 'conduct scholarly research', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'discuss research proposals', 'monitor educational developments', 'apply for research funding', 'participate in scientific colloquia', 'teach medical laboratory technology principles', 'apply research ethics and scientific integrity principles in research activities', 'manage resources for educational purposes', 'promote open innovation in research', 'supervise laboratory operations', 'assist students with their dissertation', 'publish academic research', 'promote the transfer of knowledge', 'perform laboratory investigations', 'keep records of attendance', 'work with virtual learning environments', 'write scientific publications', 'provide technical expertise', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'present reports', 'provide lesson materials', 'manage open publications', 'administer exams', 'supervise doctoral students', 'conduct research across disciplines', 'provide career counselling']",4,0.3252504264490689
100122,5,physicist,physiker/physikerin,"Physicists are scientists who study physical phenomena. They focus their research depending on their specialisation, which can range from atomic particle physics to the study of phenomena in the universe. They apply their findings for the improvement of society by contributing to the development of energy supplies, treatment of illness, game development, cutting-edge equipment, and daily use objects.","Physiker/Physikerinnen sind Wissenschaftler, die physikalische Erscheinungen untersuchen. Ihr Forschungsschwerpunkt richtet sich nach ihrer Spezialisierung, die von der Teilchenphysik bis hin zur Erforschung von Phänomenen im Universum reichen kann. Sie wenden ihre Ergebnisse zum Vorteil der Gesellschaft an, indem sie zur Entwicklung von Energieversorgungsquellen, Behandlung von Krankheiten, Spielentwicklung, modernster Ausrüstung und Alltagsgegenständen beitragen.",physicist,"['mathematical modelling', 'mathematics', 'supercomputing', 'physics', 'scientific literature', 'statistics', 'laboratory techniques', 'computational physics', 'quantum technology', 'spectroscopy', 'quantum computing', 'scientific research methodology', 'draft scientific or academic papers and technical documentation', 'manage research data', 'perform laboratory tests', 'interact professionally in research and professional environments', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'execute analytical mathematical calculations', 'apply statistical analysis techniques', 'evaluate research activities', 'demonstrate disciplinary expertise', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'apply for research funding', 'apply scientific methods', 'apply research ethics and scientific integrity principles in research activities', 'promote open innovation in research', 'gather experimental data', 'publish academic research', 'promote the transfer of knowledge', 'think abstractly', 'communicate mathematical information', 'mentor individuals', 'manage personal professional development', 'analyse experimental laboratory data', 'use measurement instruments', 'write scientific publications', 'operate scientific measuring equipment', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'manage open publications', 'synthesise information', 'conduct research across disciplines', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'computer simulation', 'acoustics', 'intellectual property law', 'general medicine', 'materials engineering', 'Monte Carlo simulation', 'pharmaceutical technology', 'mathematical physics', 'aerodynamics', 'geophysics', 'thermodynamics', 'economics', 'geology', 'biology', 'multidisciplinary research', 'solid mechanics', 'petroleum', 'computational mechanics', 'remote sensing techniques', 'quantum mechanics', 'densiometry', 'medical laboratory technology', 'continuum mechanics', 'forensic physics', 'nuclear physics', 'astronomy', 'operate remote sensing equipment', 'assist with geophysical surveys', 'write research proposals', 'teach physics', 'perform lectures', 'analyse telescope images', 'communicate with external laboratories', 'collect samples for analysis', 'teach in academic or vocational contexts', 'apply teaching strategies', 'develop scientific theories', 'calibrate laboratory equipment', 'operate telescopes', 'apply blended learning', 'interpret geophysical data', 'provide information on geological characteristics', 'observe matter', 'design scientific equipment']",5,0.3252504264490689
100122,6,assistant lecturer,wissenschaftlicher mitarbeiter/wissenschaftliche mitarbeiterin,"Assistant lecturers share university or college lecturers' academic workload, specifically the provision of lectures to students. They prepare and teach classes, and meet with students privately regarding evaluation. They also combine their lecturing and other academic duties with conducting their own research in their field of study. Assistant lecturers occupy an autonomous, full-time position, despite what the subservience element in the occupation title may suggest.","Wissenschaftlicher Mitarbeiter/wissenschaftliche Mitarbeiterinnen unterstützen Lehrkräfte bei ihrer Arbeit, vor allem durch das Halten von Lehrveranstaltungen. Sie bereiten Lehrveranstaltungen vor, führen sie durch und führen Evaluierungsgespräche mit Studierenden. Sie kombinieren zudem ihre Vorlesungen und anderen Lehraufgaben mit ihrer eigenen Forschung in ihrem Fachgebiet. Wissenschaftlicher Mitarbeiter/Mitarbeiterinnen haben eine eigenständige Vollzeitstelle, auch wenn ihre Stellenbezeichnung möglicherweise eine untergeordnete Position vermuten lässt.",assistant lecturer,"['assessment processes', 'scientific literature', 'investigation research methods', 'curriculum objectives', 'cooperate with education professionals', ""guarantee students' safety"", 'use data processing techniques', 'interpret current data', 'interact professionally in research and professional environments', 'prepare lesson content', 'monitor developments in field of expertise', 'teach university class', 'teach in academic or vocational contexts', 'apply teaching strategies', 'assess students', 'apply scientific methods', 'analyse test data', 'think abstractly', 'provide teacher support', 'mentor individuals', 'manage personal professional development', 'apply blended learning', 'give constructive feedback', 'operate scientific measuring equipment', 'perform classroom management', 'provide assistance to lecturer', 'provide lesson materials', 'liaise with educational staff', 'develop course outline', 'synthesise information', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'mathematical modelling', 'computer simulation', 'research design', 'learning difficulties', 'statistics', 'multidisciplinary research', 'university procedures', 'electronic communication', 'scientific research methodology', 'empirical analysis', 'draft scientific or academic papers and technical documentation', 'manage research data', 'assist in the organisation of school events', 'guide international students', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'record test data', 'liaise with educational support staff', 'evaluate research activities', 'provide information on study programmes', 'demonstrate disciplinary expertise', 'manage student relationships', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'report test findings', 'promote education course', 'apply for research funding', 'develop scientific theories', 'conduct quantitative research', 'apply research ethics and scientific integrity principles in research activities', 'manage resources for educational purposes', 'promote open innovation in research', 'write work-related reports', 'assist students with their dissertation', 'publish academic research', 'promote the transfer of knowledge', 'develop scientific research protocols', 'work with virtual learning environments', 'write scientific publications', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'assist students in their learning', 'manage open publications', 'oversee extra-curricular activities', 'design scientific equipment', 'conduct research across disciplines', 'perform background research on writing subject', 'conduct qualitative research']",6,0.3252504264490689
100122,7,physicist,physiker/physikerin,"Physicists are scientists who study physical phenomena. They focus their research depending on their specialisation, which can range from atomic particle physics to the study of phenomena in the universe. They apply their findings for the improvement of society by contributing to the development of energy supplies, treatment of illness, game development, cutting-edge equipment, and daily use objects.","Physiker/Physikerinnen sind Wissenschaftler, die physikalische Erscheinungen untersuchen. Ihr Forschungsschwerpunkt richtet sich nach ihrer Spezialisierung, die von der Teilchenphysik bis hin zur Erforschung von Phänomenen im Universum reichen kann. Sie wenden ihre Ergebnisse zum Vorteil der Gesellschaft an, indem sie zur Entwicklung von Energieversorgungsquellen, Behandlung von Krankheiten, Spielentwicklung, modernster Ausrüstung und Alltagsgegenständen beitragen.",physicist,"['mathematical modelling', 'mathematics', 'supercomputing', 'physics', 'scientific literature', 'statistics', 'laboratory techniques', 'computational physics', 'quantum technology', 'spectroscopy', 'quantum computing', 'scientific research methodology', 'draft scientific or academic papers and technical documentation', 'manage research data', 'perform laboratory tests', 'interact professionally in research and professional environments', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'execute analytical mathematical calculations', 'apply statistical analysis techniques', 'evaluate research activities', 'demonstrate disciplinary expertise', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'apply for research funding', 'apply scientific methods', 'apply research ethics and scientific integrity principles in research activities', 'promote open innovation in research', 'gather experimental data', 'publish academic research', 'promote the transfer of knowledge', 'think abstractly', 'communicate mathematical information', 'mentor individuals', 'manage personal professional development', 'analyse experimental laboratory data', 'use measurement instruments', 'write scientific publications', 'operate scientific measuring equipment', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'manage open publications', 'synthesise information', 'conduct research across disciplines', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'computer simulation', 'acoustics', 'intellectual property law', 'general medicine', 'materials engineering', 'Monte Carlo simulation', 'pharmaceutical technology', 'mathematical physics', 'aerodynamics', 'geophysics', 'thermodynamics', 'economics', 'geology', 'biology', 'multidisciplinary research', 'solid mechanics', 'petroleum', 'computational mechanics', 'remote sensing techniques', 'quantum mechanics', 'densiometry', 'medical laboratory technology', 'continuum mechanics', 'forensic physics', 'nuclear physics', 'astronomy', 'operate remote sensing equipment', 'assist with geophysical surveys', 'write research proposals', 'teach physics', 'perform lectures', 'analyse telescope images', 'communicate with external laboratories', 'collect samples for analysis', 'teach in academic or vocational contexts', 'apply teaching strategies', 'develop scientific theories', 'calibrate laboratory equipment', 'operate telescopes', 'apply blended learning', 'interpret geophysical data', 'provide information on geological characteristics', 'observe matter', 'design scientific equipment']",7,0.3252504264490689
100122,8,assistant lecturer,wissenschaftlicher mitarbeiter/wissenschaftliche mitarbeiterin,"Assistant lecturers share university or college lecturers' academic workload, specifically the provision of lectures to students. They prepare and teach classes, and meet with students privately regarding evaluation. They also combine their lecturing and other academic duties with conducting their own research in their field of study. Assistant lecturers occupy an autonomous, full-time position, despite what the subservience element in the occupation title may suggest.","Wissenschaftlicher Mitarbeiter/wissenschaftliche Mitarbeiterinnen unterstützen Lehrkräfte bei ihrer Arbeit, vor allem durch das Halten von Lehrveranstaltungen. Sie bereiten Lehrveranstaltungen vor, führen sie durch und führen Evaluierungsgespräche mit Studierenden. Sie kombinieren zudem ihre Vorlesungen und anderen Lehraufgaben mit ihrer eigenen Forschung in ihrem Fachgebiet. Wissenschaftlicher Mitarbeiter/Mitarbeiterinnen haben eine eigenständige Vollzeitstelle, auch wenn ihre Stellenbezeichnung möglicherweise eine untergeordnete Position vermuten lässt.",assistant lecturer,"['assessment processes', 'scientific literature', 'investigation research methods', 'curriculum objectives', 'cooperate with education professionals', ""guarantee students' safety"", 'use data processing techniques', 'interpret current data', 'interact professionally in research and professional environments', 'prepare lesson content', 'monitor developments in field of expertise', 'teach university class', 'teach in academic or vocational contexts', 'apply teaching strategies', 'assess students', 'apply scientific methods', 'analyse test data', 'think abstractly', 'provide teacher support', 'mentor individuals', 'manage personal professional development', 'apply blended learning', 'give constructive feedback', 'operate scientific measuring equipment', 'perform classroom management', 'provide assistance to lecturer', 'provide lesson materials', 'liaise with educational staff', 'develop course outline', 'synthesise information', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'mathematical modelling', 'computer simulation', 'research design', 'learning difficulties', 'statistics', 'multidisciplinary research', 'university procedures', 'electronic communication', 'scientific research methodology', 'empirical analysis', 'draft scientific or academic papers and technical documentation', 'manage research data', 'assist in the organisation of school events', 'guide international students', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'record test data', 'liaise with educational support staff', 'evaluate research activities', 'provide information on study programmes', 'demonstrate disciplinary expertise', 'manage student relationships', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'report test findings', 'promote education course', 'apply for research funding', 'develop scientific theories', 'conduct quantitative research', 'apply research ethics and scientific integrity principles in research activities', 'manage resources for educational purposes', 'promote open innovation in research', 'write work-related reports', 'assist students with their dissertation', 'publish academic research', 'promote the transfer of knowledge', 'develop scientific research protocols', 'work with virtual learning environments', 'write scientific publications', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'assist students in their learning', 'manage open publications', 'oversee extra-curricular activities', 'design scientific equipment', 'conduct research across disciplines', 'perform background research on writing subject', 'conduct qualitative research']",8,0.3252504264490689
100123,0,domestic cleaner,reinigungskraft in privathaushalt,"Domestic cleaners perform all necessary cleaning activities in order to clean their clients' houses. They vacuum and sweep floors, wash dishes, launder clothes, dust, scrub and polish surfaces and disinfect equipment and materials.","Reinigungskräfte in Privathaushalten führen alle erforderlichen Reinigungsarbeiten durch, um die Häuser ihrer Kunden zu reinigen. Sie saugen und wischen Fußböden, spülen Geschirr, waschen Kleidung, übernehmen das Abstauben, Schrubben und Polieren von Oberflächen und das Desinfizieren von Geräten und Materialien.",domestic cleaner,"['cleaning techniques', 'maintain inventory of cleaning supplies', 'maintain personal hygiene standards when cleaning', 'wash the laundry', 'work ergonomically', 'clean household linens', 'remove dust', 'perform cleaning duties', 'handle chemical cleaning agents', 'iron textiles', 'clean toilet facilities', 'vacuum surfaces', 'clean surfaces', 'maintain cleaning equipment', 'clean rooms', ""restock toilet facilities' supplies"", 'wash the dishes', 'ensure cleanliness of food preparation area', 'clean glass surfaces', 'make the beds', 'sort waste', 'feed pets', 'handle linen in stock', 'clean vehicle exterior', 'wash costumes', 'carry out pressure washing activities', 'buy groceries', 'provide dog walking services', 'maintain wardrobe', 'lift heavy weights', 'maintain a safe, hygienic and secure working environment', 'wash vehicles', 'clean vehicle interiors', 'perform outdoor cleaning activities', 'supervise children']",0,0.3252843310000855
100123,1,vehicle maintenance attendant,helfer im bereich fahrzeugbau und -instandhaltung/helferin im bereich fahrzeugbau und -instandhaltung,"Vehicle maintenance attendants execute basic tasks such as changing oil, changing filters, changing spark plugs at a vehicle maintenance station.","Helfer im Bereich Fahrzeugbau und -instandhaltung führen in einer Kfz-Werkstatt einfache Arbeiten wie z. B. Ölwechsel, Filterwechsel und Zündkerzenwechsel aus.",vehicle maintenance attendant,"['car controls', 'types of vehicles', 'follow procedures to control substances hazardous to health', 'execute vehicle maintenance', 'identify vehicles service requirements', 'position vehicles for maintenance and repair', 'handle chemical cleaning agents', 'maintain work area cleanliness', 'perform technical tasks with great care', 'ensure client orientation', 'apply health and safety standards', 'execute working instructions', 'perform manual work autonomously', 'carry out improvised vehicle repairs', 'mechanical tools', 'teamwork principles', 'mechanics', 'maintain vehicle records', 'maintain inventory of vehicle cleaning supplies', 'fix minor vehicle scratches', 'drive vehicles', 'order supplies for vehicle maintenance and repair', 'perform minor vehicle repairs', 'process payments', 'report accounts of the professional activity', 'issue sales invoices']",1,0.3252843310000855
100124,0,microbiologist,mikrobiologe/mikrobiologin,"Microbiologists study and research the life forms, characteristics, and processes of microscopic organisms. They study microorganisms such as bacteria, protozoa, fungi, etc. in order to diagnose and counteract the effects that these microorganisms might have in animals, in the environment, in the food industry, or in the health care industry.","Mikrobiologen/Mikrobiologinnen untersuchen und erforschen die Lebensformen, Merkmale und Prozesse mikroskopischer Organismen. Sie untersuchen Mikroorganismen wie Bakterien, Protozoen, Pilze usw., um die möglichen Auswirkungen dieser Mikroorganismen auf Tiere, die Umwelt und in der Lebensmittel- oder Gesundheitsbranche festzustellen und auszugleichen.
	",microbiologist,"['life sciences', 'microbiology-bacteriology', 'botany', 'medical mycology', 'biotechnology', 'virology', 'clinical cytology', 'scientific literature', 'pathogenic microorganisms', 'molecular biology', 'biology', 'proteomics', 'cryopreservation', 'medical genetics', 'scientific research methodology', 'conduct research on flora', 'draft scientific or academic papers and technical documentation', 'manage research data', 'interact professionally in research and professional environments', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'evaluate research activities', 'demonstrate disciplinary expertise', 'detect microorganisms', 'collect samples for analysis', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'apply for research funding', 'apply scientific methods', 'send samples to laboratory', 'apply research ethics and scientific integrity principles in research activities', 'promote open innovation in research', 'gather experimental data', 'publish academic research', 'promote the transfer of knowledge', 'think abstractly', 'mentor individuals', 'manage personal professional development', 'write scientific publications', 'conduct research on reproductive medicine', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'manage open publications', 'collect biological data', 'conduct research on fauna', 'synthesise information', 'conduct research across disciplines', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'parasitology', 'production processes', 'neoplasia', 'biological chemistry', 'communicable diseases', 'laboratory techniques', 'immunology', 'pharmaceutical industry', 'pharmaceutical chemistry', 'helminthology', 'histology', 'toxicology', 'develop new food products', 'perform laboratory tests', 'write research proposals', 'develop bioremediation techniques', 'assist in clinical trials', 'perform lectures', 'analyse cell cultures', 'teach in academic or vocational contexts', 'supervise laboratory operations', 'develop scientific research protocols', 'develop vaccines', 'prepare compliance documents', 'apply blended learning', 'recommend product improvements', 'provide specialist pharmaceutical advice', 'develop pharmaceutical drugs', 'advise on legislative acts', 'assess environmental impact', 'contribute to registration of pharmaceutical products', 'control production']",0,0.32531823555110223
100124,1,assistant lecturer,wissenschaftlicher mitarbeiter/wissenschaftliche mitarbeiterin,"Assistant lecturers share university or college lecturers' academic workload, specifically the provision of lectures to students. They prepare and teach classes, and meet with students privately regarding evaluation. They also combine their lecturing and other academic duties with conducting their own research in their field of study. Assistant lecturers occupy an autonomous, full-time position, despite what the subservience element in the occupation title may suggest.","Wissenschaftlicher Mitarbeiter/wissenschaftliche Mitarbeiterinnen unterstützen Lehrkräfte bei ihrer Arbeit, vor allem durch das Halten von Lehrveranstaltungen. Sie bereiten Lehrveranstaltungen vor, führen sie durch und führen Evaluierungsgespräche mit Studierenden. Sie kombinieren zudem ihre Vorlesungen und anderen Lehraufgaben mit ihrer eigenen Forschung in ihrem Fachgebiet. Wissenschaftlicher Mitarbeiter/Mitarbeiterinnen haben eine eigenständige Vollzeitstelle, auch wenn ihre Stellenbezeichnung möglicherweise eine untergeordnete Position vermuten lässt.",assistant lecturer,"['assessment processes', 'scientific literature', 'investigation research methods', 'curriculum objectives', 'cooperate with education professionals', ""guarantee students' safety"", 'use data processing techniques', 'interpret current data', 'interact professionally in research and professional environments', 'prepare lesson content', 'monitor developments in field of expertise', 'teach university class', 'teach in academic or vocational contexts', 'apply teaching strategies', 'assess students', 'apply scientific methods', 'analyse test data', 'think abstractly', 'provide teacher support', 'mentor individuals', 'manage personal professional development', 'apply blended learning', 'give constructive feedback', 'operate scientific measuring equipment', 'perform classroom management', 'provide assistance to lecturer', 'provide lesson materials', 'liaise with educational staff', 'develop course outline', 'synthesise information', 'promote the participation of citizens in scientific and research activities', 'communicate with a non-scientific audience ', 'mathematical modelling', 'computer simulation', 'research design', 'learning difficulties', 'statistics', 'multidisciplinary research', 'university procedures', 'electronic communication', 'scientific research methodology', 'empirical analysis', 'draft scientific or academic papers and technical documentation', 'manage research data', 'assist in the organisation of school events', 'guide international students', 'disseminate results to the scientific community', 'operate open source software', 'speak different languages', 'record test data', 'liaise with educational support staff', 'evaluate research activities', 'provide information on study programmes', 'demonstrate disciplinary expertise', 'manage student relationships', 'increase the impact of science on policy and society ', 'manage findable accessible interoperable and reusable data', 'perform scientific research', 'manage intellectual property rights', 'report test findings', 'promote education course', 'apply for research funding', 'develop scientific theories', 'conduct quantitative research', 'apply research ethics and scientific integrity principles in research activities', 'manage resources for educational purposes', 'promote open innovation in research', 'write work-related reports', 'assist students with their dissertation', 'publish academic research', 'promote the transfer of knowledge', 'develop scientific research protocols', 'work with virtual learning environments', 'write scientific publications', 'develop professional network with researchers and scientists', 'integrate gender dimension in research', 'perform project management', 'assist students in their learning', 'manage open publications', 'oversee extra-curricular activities', 'design scientific equipment', 'conduct research across disciplines', 'perform background research on writing subject', 'conduct qualitative research']",1,0.32531823555110223
